gene,lpv_Treated_vs_Initial,lpv_Untreated_vs_Initial,annot,KOG
Acropora_029892,10.101708307750005,14.572740682501829,NA,NA
Acropora_029896,-1.726807540342204,-2.279328281945304,calcium ion transmembrane transport,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_029897,-3.803489493264232,-10.108624825111498,Belongs to the AB hydrolase superfamily. Lipase family,"Posttranslational modification, protein turnover, chaperones"
Acropora_029910,-14.171141540227103,-8.120631382336077,cellular response to potassium ion starvation,Transcription
Acropora_029920,3.0483822731449393,2.7774035290418406,Cysteine protease required for the cytoplasm to vacuole transport (Cvt) and autophagy,
Acropora_029926,-2.096547391722708,-1.1416033235253493,"BCCT, betaine/carnitine/choline family transporter",Cell wall/membrane/envelope biogenesis
Acropora_029929,-7.422419334864027,-6.352042865380779,voltage-gated potassium channel activity,Inorganic ion transport and metabolism
Acropora_029930,-4.09290014519735,-3.3344850403486443,voltage-gated potassium channel activity,Inorganic ion transport and metabolism
Acropora_029936,4.287094013351901,8.33271450608977,voltage-gated potassium channel activity,Inorganic ion transport and metabolism
Acropora_029937,17.703787911660175,23.978858975573754,COX assembly mitochondrial protein 2 homolog,"Posttranslational modification, protein turnover, chaperones"
Acropora_029938,10.228025213320514,3.2448907596360788,NA,NA
Acropora_029939,4.5726193345740125,7.019141735380336,Ribonuclease H protein,Amino acid transport and metabolism
Acropora_029945,-4.878675437338394,-3.1953699917785863,CH-like domain in sperm protein,Nucleotide transport and metabolism
Acropora_029960,1.4228142106849608,1.2895240335026255,negative regulation of protein localization to nucleolus,Transcription
Acropora_029965,-2.8535420809916205,1.2912653898687272,Belongs to the AB hydrolase superfamily. Lipase family,"Posttranslational modification, protein turnover, chaperones"
Acropora_029976,6.118456004262987,4.926449974997044,11-cis retinal binding,Function Unknown
Acropora_029977,1.1961894222751672,2.4042624757194964,protein C-terminus binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_029980,-4.773361678784669,-5.330326052517005,homolog subfamily C member 14,"Posttranslational modification, protein turnover, chaperones"
Acropora_029982,2.9458391801559323,2.277783121565265,NA,NA
Acropora_029983,7.645845493563999,-1.906666251675466,Potassium channel subfamily K member,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_030013,-1.3722463437659422,-3.9345685461184154,neurotrophin receptor activity,Signal transduction mechanisms
Acropora_030015,-2.8928850582963688,-3.6581096109338533,Cyclin G associated kinase,Signal transduction mechanisms
Acropora_030019,-1.9279182662419911,-3.137264817089569,NF-kappa-B-activating protein,Function Unknown
Acropora_030034,-1.432587421754397,-4.115998284689176,NA,NA
Acropora_030035,-1.724145142749315,-3.110321593178642,NA,NA
Acropora_030036,2.299451744188177,6.144448481301812,NA,NA
Acropora_030041,3.366684841511117,3.419131866983803,protein folding in endoplasmic reticulum,Function Unknown
Acropora_030042,2.4374142349540233,6.6801019348894775,NA,NA
Acropora_030046,3.984483343880274,7.049121335594558,Zinc finger Ran-binding domain-containing protein 2,Function Unknown
Acropora_030047,5.343595059975614,4.959733746754261,"Serine palmitoyltransferase, long chain base subunit 1","Posttranslational modification, protein turnover, chaperones"
Acropora_030053,5.461412048609967,9.44207578733368,glutaryl-CoA dehydrogenase,Amino acid transport and metabolism
Acropora_030054,3.3087180877815188,4.090724153474187,RNA helicase activity,RNA processing and modification
Acropora_030056,1.6926476305356526,1.1409886524616046,"proton-transporting ATP synthase activity, rotational mechanism",Energy production and conversion
Acropora_030057,1.1812147620100488,3.2944869699147135,uroporphyrinogen decarboxylase activity,Coenzyme transport and metabolism
Acropora_030058,2.5674808899113652,7.212260270067139,NA,NA
Acropora_030063,-1.2400077845696638,-4.358930205152422,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","Translation, ribosomal structure and biogenesis"
Acropora_030069,-6.880692207638983,-2.079926115472171,Calcium-binding protein,
Acropora_030072,3.041068812013162,6.627899934347568,Belongs to the V-ATPase proteolipid subunit family,Energy production and conversion
Acropora_030074,3.614534334507414,3.76978352421078,"Sodium leak channel, non-selective",
Acropora_030076,-2.248623060814722,-3.4491319173887085,reticulophagy,
Acropora_030077,6.249404163218743,2.3226517758431093,R3H domain-containing protein 4,Function Unknown
Acropora_030080,-3.419018003409269,-3.9316322092394973,Lipid phosphate phosphohydrolase,Lipid transport and metabolism
Acropora_030086,-5.116237128124768,-2.319412191637608,NA,NA
Acropora_030087,-2.179280240907481,-1.3064627124678778,NA,NA
Acropora_030090,1.2681172327225916,2.796497011381488,cellular response to cell-matrix adhesion,"Posttranslational modification, protein turnover, chaperones"
Acropora_030097,3.4298206062928016,4.931019156738983,zinc finger,Function Unknown
Acropora_030105,1.9959683452068104,7.454296888112561,acute-phase response,Signal transduction mechanisms
Acropora_030108,1.7189126372347072,1.4529069852560097,minus-end-directed vesicle transport along microtubule,Cytoskeleton
Acropora_030109,2.793373248035388,7.766175334767813,elongation factor 1 homolog,Transcription
Acropora_030114,1.2862271687021551,6.861849924429677,-,
Acropora_030119,-1.3524579097069773,-2.1241044846635013,NA,NA
Acropora_030122,4.228977929858521,8.19668058039607,NA,NA
Acropora_030132,-1.084852618276807,-2.2510013074113226,NADP-retinol dehydrogenase activity,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_030135,-7.343411612088326,-3.8513578723868713,NADP-retinol dehydrogenase activity,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_030138,1.0647077435089365,2.8640028915178144,NA,NA
Acropora_030139,4.579767382951206,1.7596036259153929,NA,NA
Acropora_030144,1.7975118259857814,4.5293579442884875,propanoyl-CoA C-acyltransferase activity,Lipid transport and metabolism
Acropora_030147,-1.5767407483993825,-2.8051947704044538,NA,NA
Acropora_030159,3.890691700295051,7.14689346139712,amyloid-beta binding,Function Unknown
Acropora_030160,-1.530943632362408,-1.021707095547137,NA,NA
Acropora_030167,1.1878382292914986,1.2568755964087828,NA,NA
Acropora_030181,-2.1938586596492238,-2.830591407257,NA,NA
Acropora_030188,-1.049755453800807,-1.2943485868423017,NA,NA
Acropora_030193,1.0872004585905413,1.2313755186830162,NA,NA
Acropora_030199,-4.268714670506817,-4.779397611811491,"SWI SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member",Transcription
Acropora_030211,-1.1040514893941489,-1.0213324739419818,NA,NA
Acropora_030225,-1.2534469913064081,-1.7150394178389277,NA,NA
Acropora_030232,-2.0441780101228675,-1.2718915902773396,NA,NA
Acropora_030247,-1.471226507531029,-3.122120280775746,NA,NA
Acropora_030256,2.9131690680047964,4.015229423354046,G-protein coupled receptor activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_030281,1.5701548012922744,3.168601377515576,NA,NA
Acropora_030331,-5.132399381452228,-5.147668362388477,"GTPase, IMAP family member",Function Unknown
Acropora_030348,-1.2245915945975965,-4.719992723775861,NA,NA
Acropora_030351,-3.8610182534645516,-2.8285150114841517,NA,NA
Acropora_030352,3.0336126001041706,11.213330774031427,NA,NA
Acropora_030381,1.3817654582646604,4.464044695974652,NA,NA
Acropora_030389,1.2592363788474503,2.704824964169705,carbohydrate binding,Function Unknown
Acropora_030390,-2.641282485979302,-2.6464002467036676,Scavenger receptor Cys-rich,Signal transduction mechanisms
Acropora_030406,-1.2298034612227404,-2.405347330389949,NA,NA
Acropora_030511,-4.618462769558043,-3.7911002029864647,NA,NA
Acropora_030559,-3.897414937318944,-7.1968342662378,Collagen triple helix,Function Unknown
Acropora_030583,-5.61260885724913,-9.328800861719321,NA,NA
Acropora_030586,-2.174326316024172,-2.5849228961938024,NA,NA
Acropora_030593,6.244485333571923,2.840614951527901,NA,NA
Acropora_030599,-1.081618746105179,-1.9980544160681617,NA,NA
Acropora_030603,-3.35020378590054,-2.7856076602247732,NA,NA
Acropora_030609,7.290299096885091,2.599025026400277,NA,NA
Acropora_030620,2.2850941982990114,3.9591756644519855,NA,NA
Acropora_030645,6.084005265449971,13.725165292298053,NA,NA
Acropora_030692,-2.618295396736431,-2.357883598033071,Neuronal acetylcholine receptor subunit,Signal transduction mechanisms
Acropora_030695,5.799050925171849,6.986489722810461,GTPase activator activity,Signal transduction mechanisms
Acropora_030701,5.8462761810927075,3.578241155512226,deoxyribonuclease I activity,Signal transduction mechanisms
Acropora_030786,6.27313678261859,1.947739765347114,NA,NA
Acropora_030788,-1.7355615950097092,-2.810742883476349,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Function Unknown
Acropora_030816,3.0918674633207166,2.6255050147130388,NA,NA
Acropora_030833,1.455363709225005,2.9339192463946238,"transposition, RNA-mediated","Replication, recombination and repair"
Acropora_030915,1.2976358611777346,1.0074677557187373,NA,NA
Acropora_030930,1.7018290343749098,4.125388571543167,Receptor tyrosine phosphatase type r2a,Signal transduction mechanisms
Acropora_030931,1.6097781485997242,6.853127531156474,GIPC PDZ domain containing family member,
Acropora_030936,-2.0133615723739084,-2.6583796116546314,NA,NA
Acropora_030937,-2.075746511944829,-4.086874441135936,YTH domain containing 1,
Acropora_030966,-1.5100753094948798,2.6930680968210727,NA,NA
Acropora_030969,2.431967966156023,2.657946341336343,diphthine synthase activity,"Translation, ribosomal structure and biogenesis"
Acropora_030971,1.195143507596911,1.203212218910697,piRNA biosynthetic process,RNA processing and modification
Acropora_030987,-2.350917429597761,-1.5889125345319084,Receptor-type tyrosine-protein phosphatase,Signal transduction mechanisms
Acropora_030988,-4.187340254006695,-2.8213919188635526,Fibronectin type 3 domain,Signal transduction mechanisms
Acropora_031019,-2.312244339444625,-2.1842790793170046,Belongs to the protein kinase superfamily,Signal transduction mechanisms
Acropora_031020,-9.076613397941797,-3.560455698717047,NA,NA
Acropora_031021,-4.0741685511458945,-2.0184150330458035,Belongs to the ligand-gated ion channel (TC 1.A.9) family,Signal transduction mechanisms
Acropora_031026,2.389608476706893,5.8453549957404665,G-protein coupled receptor activity,Signal transduction mechanisms
Acropora_031029,7.118265339646193,8.759930401506862,zinc finger,Transcription
Acropora_031032,-4.4846421386477395,-5.514705742065309,Ras subfamily of RAS small GTPases,Function Unknown
Acropora_031040,1.323748738400397,3.8513578723868713,dihydropyrimidine dehydrogenase (NADP+) activity,Nucleotide transport and metabolism
Acropora_031043,-3.344798545854893,-1.2144898718098505,NA,NA
Acropora_031044,-7.7121376777104995,-1.1293491583799788,NA,NA
Acropora_031049,2.8366163688044317,2.2948153309687327,NADH dehydrogenase (quinone) activity,Energy production and conversion
Acropora_031059,-4.106134578886519,-3.7317647374865515,nucleoside triphosphate catabolic process,Lipid transport and metabolism
Acropora_031064,-4.129460072275711,-3.9414359702875847,RNA uridylyltransferase activity,"Cell cycle control, cell division, chromosome partitioning"
Acropora_031077,6.022719623717883,9.08951378842596,peptidyl-prolyl cis-trans isomerase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_031083,1.7831974233658088,2.795742866388516,axoneme assembly,Function Unknown
Acropora_031086,1.4548194996376966,3.3080095794127473,NA,NA
Acropora_031087,-1.058391639687901,-1.3826457114242432,NA,NA
Acropora_031095,15.629355889899303,10.52225439897976,dipeptidyl-peptidase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_031106,-1.5541129376736282,-1.7035517518272993,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport"
Acropora_031117,1.9673174634400055,1.3439133666289305,"ATPase required for the post-translational delivery of tail-anchored (TA) proteins to the endoplasmic reticulum. Recognizes and selectively binds the transmembrane domain of TA proteins in the cytosol. This complex then targets to the endoplasmic reticulum by membrane-bound receptors, where the tail- anchored protein is released for insertion. This process is regulated by ATP binding and hydrolysis. ATP binding drives the homodimer towards the closed dimer state, facilitating recognition of newly synthesized TA membrane proteins. ATP hydrolysis is required for insertion. Subsequently, the homodimer reverts towards the open dimer state, lowering its affinity for the membrane-bound receptor, and returning it to the cytosol to initiate a new round of targeting",Inorganic ion transport and metabolism
Acropora_031120,-3.1798416672676333,-5.567734634357113,phospholipase,Lipid transport and metabolism
Acropora_031121,3.24201958618648,3.0236019831959653,mitochondrial proton-transporting ATP synthase complex assembly,"Posttranslational modification, protein turnover, chaperones"
Acropora_031127,1.1682187125479797,2.0208965682608384,phosphoglucomutase activity,Carbohydrate transport and metabolism
Acropora_031128,10.688571218517337,3.251286365722393,Sulfatase-modifying factor enzyme 1,Function Unknown
Acropora_031129,1.3874035896855264,2.55872626371148,"Gremlin 2, DAN family BMP antagonist",Signal transduction mechanisms
Acropora_031137,-1.3632727473423134,-2.854868535567468,Belongs to the ammonium transporter (TC 2.A.49) family. Rh subfamily,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_031138,-4.917338096361888,-5.99643833461715,WD40 repeats,Function Unknown
Acropora_031143,4.170497191879989,5.735855438054033,DNA-binding transcription factor activity,Transcription
Acropora_031144,-2.0078514063376867,-5.304031508605364,NA,NA
Acropora_031154,-1.7526379821577807,-3.0698562003138274,adenylate cyclase-activating adrenergic receptor signaling pathway involved in positive regulation of heart rate,Signal transduction mechanisms
Acropora_031155,-5.907477865068654,-7.565832251011347,helicase activity,
Acropora_031158,-3.0462413641938473,-5.545373550277051,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport"
